"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
81813,8.4,0.00218059337793117,0.0771240963914763,0.0784256654209221,0.000168176293870178,0.000171014486676708
80343,8.4,0.00218059337793117,0,0,0,0
81245,8.4,0.00218059337793117,0.0149268595348238,0.0151787696250088,3.25494110549456e-05,3.30987245294371e-05
81450,8.4,0.00218059337793117,0.0297680842475547,0.0302704592293746,6.49120873839148e-05,6.60075629425098e-05
81651,8.4,0.00218059337793117,0.0203284824701891,0.0206715519444106,4.43281542578843e-05,4.50762492815419e-05
78628,8.4,0.00218059337793117,0,0,0,0
80823,8.4,0.00218059337793117,0.0255837937016691,0.0260155533603988,5.57878511282168e-05,5.67293433809007e-05
80982,8.4,0.00218059337793117,0.049325087464103,0.0501575122084022,0.000107557959090099,0.000109373138975144
78156,8.4,0.00218059337793117,0,0,0,0
82089,8.4,0.00218059337793117,0.121690795883789,0.123744485696724,0.000265358143659365,0.000269836406065774
81215,8.4,0.00218059337793117,0.0110400339076188,0.011226348780538,2.40738248310891e-05,2.44801018091868e-05
79824,8.4,0.00218059337793117,0,0,0,0
81173,8.4,0.00218059337793117,0.0584779528287716,0.0594648440322805,0.000127516636693391,0.000129668645116501
80407,8.4,0.00218059337793117,0,0,0,0
86433,8.5,0.00176659087346131,0.0260483085767271,0.0249762460876801,4.601670420075e-05,4.41228083918194e-05
86691,8.5,0.00176659087346131,0.0129130591247913,0.0123816001908741,2.28120923983226e-05,2.1873221896045e-05
86310,8.5,0.00176659087346131,0.153655379510039,0.147331430754296,0.000271446191100668,0.000260274360944537
83732,8.5,0.00176659087346131,0,0,0,0
85872,8.5,0.00176659087346131,0,0,0,0
86451,8.5,0.00176659087346131,0.0123274158492081,0.0118200600614075,2.17775003325733e-05,2.0881210228247e-05
85938,8.5,0.00176659087346131,0.0211826739753735,0.0203108649625227,3.74211185204011e-05,3.58809886748976e-05
84825,8.5,0.00176659087346131,0,0,0,0
85609,8.5,0.00176659087346131,0,0,0,0
85335,8.5,0.00176659087346131,0,0,0,0
86949,8.5,0.00176659087346131,0.202227240149592,0.193904233771298,0.000357252796813538,0.000342549449705883
86180,8.5,0.00176659087346131,0.101456551264657,0.0972809341585206,0.000179232217517003,0.000171855610446233
86522,8.5,0.00176659087346131,0.0423993594154796,0.0406543415900394,7.49023213839921e-05,7.18195888195421e-05
85412,8.5,0.00176659087346131,0,0,0,0
86816,8.5,0.00176659087346131,0.096486620207218,0.0925155490755016,0.000170452382669199,0.000163437124650043
85421,8.5,0.00176659087346131,0,0,0,0
86442,8.5,0.00176659087346131,0.0426832586572056,0.0409265564751084,7.54038551934079e-05,7.23004811511253e-05
86414,8.5,0.00176659087346131,0.0262622305455875,0.0251813637336909,4.63946167985718e-05,4.44851673532479e-05
86880,8.5,0.00176659087346131,0.0368560995561,0.0353392240280675,6.51096491071876e-05,6.24299506431886e-05
86454,8.5,0.00176659087346131,0.00779649740520814,0.00747561928026365,1.37732211610055e-05,1.32063607939852e-05
86720,8.5,0.00176659087346131,0.0327043266723747,0.0313583244261361,5.77751650221144e-05,5.53973297382509e-05
85393,8.5,0.00176659087346131,0,0,0,0
86520,8.5,0.00176659087346131,0.00724653286603934,0.00694828946806809,1.28016588253825e-05,1.22747847604564e-05
87048,8.5,0.00176659087346131,0.0350806013707578,0.0336367994934873,6.1973070217115e-05,5.94224629976426e-05
86304,8.5,0.00176659087346131,0.0481440718174963,0.0461626205722651,8.50508778840547e-05,8.15504641980208e-05
86559,8.5,0.00176659087346131,0.0187455802331528,0.0179740739626329,3.31157709576245e-05,3.17528350213058e-05
84301,8.5,0.00176659087346131,0,0,0,0
86387,8.5,0.00176659087346131,0.0238629461744161,0.0228808259958109,4.2156062925622e-05,4.04210583814558e-05
86570,8.5,0.00176659087346131,0.016530456369479,0.0158501172930148,2.9202553356472e-05,2.80006725531311e-05
86331,8.5,0.00176659087346131,0.0119761752998559,0.0114832754148822,2.11570019836981e-05,2.02862495453736e-05
85764,8.5,0.00176659087346131,0,0,0,0
86532,8.5,0.00176659087346131,0.00846365536629232,0.0081153192195634,1.49518163262138e-05,1.43364488685059e-05
86631,8.5,0.00176659087346131,0.0271086283952635,0.0259929266387955,4.78898555151266e-05,4.59188669746455e-05
86583,8.5,0.00176659087346131,0.00897245686891014,0.00860318013006098,1.58506604171419e-05,1.51982995005094e-05
86440,8.5,0.00176659087346131,0.0217931577270665,0.0208962232160117,3.84995935445385e-05,3.69150772232165e-05
89051,8.6,0.00143257975637341,0,0,0,0
90586,8.6,0.00143257975637341,0.0284074971038356,0.0202456760383201,4.06960052801911e-05,2.90035456465914e-05
90562,8.6,0.00143257975637341,0.0205862802467513,0.0146715903617401,2.94914883405256e-05,2.1018223346032e-05
90493,8.6,0.00143257975637341,0.010771048899133,0.00767639492517298,1.54303866078059e-05,1.09970479717303e-05
90788,8.6,0.00143257975637341,0.221818939369012,0.15808764739863,0.000317773322120266,0.000226473163395974
90422,8.6,0.00143257975637341,0.0772334259972898,0.0550433188941369,0.000110643042599081,7.88539443713463e-05
91057,8.6,0.00143257975637341,0.147847668915802,0.105369226896303,0.000211803577515775,0.00015094982139636
90469,8.6,0.00143257975637341,0.00653217864924708,0.00465540389826286,9.35786689792594e-06,6.66923738239322e-06
90461,8.6,0.00143257975637341,0.0151987568820834,0.0108319682967881,2.17734314313136e-05,1.55176585036571e-05
91136,8.6,0.00143257975637341,0.0546265759605461,0.0389316931349989,7.82569268810725e-05,5.57727554665409e-05
90394,8.6,0.00143257975637341,0.0284038165711246,0.020243052967634,4.06907326235365e-05,2.89997878886271e-05
89439,8.6,0.00143257975637341,0,0,0,0
90460,8.6,0.00143257975637341,0.0129494128297652,0.00922888827831623,1.85510666768436e-05,1.32211185213476e-05
90592,8.6,0.00143257975637341,0.00413170162632699,0.00294461325853033,5.91899210925112e-06,4.21839334451928e-06
90283,8.6,0.00143257975637341,0.0683147223116073,0.0486870677664119,9.78662882458792e-05,6.97481076793419e-05
90538,8.6,0.00143257975637341,0.0433197135238933,0.0308734304494273,6.20589446462248e-05,4.42286514716518e-05
90505,8.6,0.00143257975637341,0.0284352359980142,0.020265445209224,4.07357434584554e-05,2.90318665606288e-05
90528,8.6,0.00143257975637341,0.0261477809747415,0.0186352039674797,3.74587816985003e-05,2.66964159597007e-05
90370,8.6,0.00143257975637341,0.0176222252036401,0.0125591445540989,2.52452430889881e-05,1.79919762455693e-05
90903,8.6,0.00143257975637341,0.0381942246964303,0.0272205571970057,5.47162731104833e-05,3.89956191976348e-05
90872,8.6,0.00143257975637341,0.126456913129991,0.0901242966487921,0.000181159613803496,0.000129110242936451
88815,8.6,0.00143257975637341,0,0,0,0
90703,8.6,0.00143257975637341,0.0689982966434505,0.0491742428392465,9.88455629956542e-05,7.04460248264944e-05
89719,8.6,0.00143257975637341,0,0,0,0
89950,8.6,0.00143257975637341,0,0,0,0
90559,8.6,0.00143257975637341,0.00639098345125574,0.00455477580609937,9.15559351558642e-06,6.52507961463731e-06
90407,8.6,0.00143257975637341,0.0533600506303737,0.0380290560094798,7.64425283321333e-05,5.44796557931712e-05
90179,8.6,0.00143257975637341,0.0202041913233826,0.014399280255289,2.89441154837731e-05,2.06281174000743e-05
90543,8.6,0.00143257975637341,0.00940059301428818,0.00669968776339946,1.34670992501745e-05,9.59783706386868e-06
90473,8.6,0.00143257975637341,0.0177431656636137,0.0126453373419957,2.54184999436727e-05,1.81154542886557e-05
88811,8.6,0.00143257975637341,0,0,0,0
90983,8.6,0.00143257975637341,0.0463851445808729,0.0330581257033092,6.64504191230121e-05,4.73584016662081e-05
90508,8.6,0.00143257975637341,0.0160658335225007,0.0114499232224937,2.30155878735997e-05,1.64029282205743e-05
90345,8.6,0.00143257975637341,0.0354074765345776,0.0252344758368975,5.07240341077022e-05,3.61503992466333e-05
89493,8.6,0.00143257975637341,0,0,0,0
90385,8.6,0.00143257975637341,0.0879046519860082,0.0626485712509214,0.000125930424926205,8.9749074939787e-05
90391,8.6,0.00143257975637341,0.0291888522470657,0.0208025383005211,4.18153588409206e-05,2.98012952505089e-05
88323,8.6,0.00143257975637341,0,0,0,0
90589,8.6,0.00143257975637341,0.012194090967635,0.00869057961742112,1.74690078676097e-05,1.24499484310688e-05
90151,8.6,0.00143257975637341,0.0228975245205923,0.0163187859116532,3.28025300992642e-05,2.33779623456259e-05
93820,8.7,0.00116283865068492,0.0373376803185513,0.0330519187988856,4.34176978013289e-05,3.84340486586436e-05
94082,8.7,0.00116283865068492,0.0192941000034533,0.0170794495311716,2.24359252141955e-05,1.98606440472688e-05
93968,8.7,0.00116283865068492,0.0247042501477412,0.021868601983418,2.8727056907982e-05,2.54296556227633e-05
94275,8.7,0.00116283865068492,0.0895378654349045,0.0792603673428965,0.000104118090627532,9.21670186138046e-05
93922,8.7,0.00116283865068492,0.0103709737568178,0.00918055378778856,1.20597691296666e-05,1.06755027791323e-05
93954,8.7,0.00116283865068492,0.00936957289634817,0.00829409754189987,1.08953015042835e-05,9.64469719427193e-06
93888,8.7,0.00116283865068492,0.01360728358158,0.0120453876131222,1.58230752794915e-05,1.40068422790198e-05
93953,8.7,0.00116283865068492,0.0209488046858911,0.0185442208917239,2.43600797744035e-05,2.15639367997353e-05
93744,8.7,0.00116283865068492,0.0185542075589985,0.0164244847667463,2.15755496824338e-05,1.90990257043583e-05
93996,8.7,0.00116283865068492,0.0198457127766052,0.017567746083906,2.3077361867028e-05,2.04284541517844e-05
93770,8.7,0.00116283865068492,0.044493270571681,0.0393861630793755,5.17384947161325e-05,4.57997527308771e-05
93822,8.7,0.00116283865068492,0.0142160377367862,0.0125842666418861,1.65309581399304e-05,1.46334716417101e-05
93949,8.7,0.00116283865068492,0.00747679706143665,0.00661858174482166,8.69430860636594e-06,7.69634266559625e-06
93136,8.7,0.00116283865068492,0,0,0,0
93049,8.7,0.00116283865068492,0,0,0,0
93935,8.7,0.00116283865068492,0.0163959935739193,0.0145139988239435,1.90658950441349e-05,1.68774388084769e-05
94081,8.7,0.00116283865068492,0.0600711443462449,0.053175949018497,6.98530484366863e-05,6.1835048805559e-05
94351,8.7,0.00116283865068492,0.0631214831009285,0.0558761582433,7.34001002383144e-05,6.49749564570958e-05
93805,8.7,0.00116283865068492,0.0190300903245037,0.0168457438912842,2.2128924555358e-05,1.95888820963245e-05
93744,8.7,0.00116283865068492,0.0185542075589985,0.0164244847667463,2.15755496824338e-05,1.90990257043583e-05
93958,8.7,0.00116283865068492,0.0178243982928219,0.0157784457948941,2.07268992600955e-05,1.83477866180397e-05
93806,8.7,0.00116283865068492,0.035588253279109,0.03150329767516,4.13833964233122e-05,3.66332521607084e-05
93704,8.7,0.00116283865068492,0.0239770974437545,0.0212249146434036,2.78814956388363e-05,2.4681151104838e-05
93826,8.7,0.00116283865068492,0.0148163271101687,0.0131156525088065,1.72289978248949e-05,1.52513876661928e-05
94137,8.7,0.00116283865068492,0.032558346195588,0.028821174896286,3.78601033586099e-05,3.35143761275512e-05
93879,8.7,0.00116283865068492,0.0170890003548775,0.0151274596403597,1.98717501142198e-05,1.75907947564865e-05
94001,8.7,0.00116283865068492,0.0250298722185338,0.0221568479095479,2.91057028374157e-05,2.57648391265696e-05
91765,8.7,0.00116283865068492,0,0,0,0
94610,8.7,0.00116283865068492,0.0450951374445315,0.0399189453743513,5.24383687784498e-05,4.64192925758756e-05
93994,8.7,0.00116283865068492,0.00858522140186546,0.00759977690697423,9.9832272707765e-06,8.8373143240123e-06
93757,8.7,0.00116283865068492,0.0666773021770231,0.0590238268280624,7.753494409484e-05,6.86351871470043e-05
93786,8.7,0.00116283865068492,0.00807455006254272,0.00714772237396064,9.38939889961499e-06,8.31164784080678e-06
93818,8.7,0.00116283865068492,0.0225524419402594,0.0199637865385998,2.62248511554612e-05,2.32146626011071e-05
93923,8.7,0.00116283865068492,0.0253634138771381,0.0224521043829598,2.94935579696544e-05,2.61081747657179e-05
93970,8.7,0.00116283865068492,0.0183105021611553,0.0162087528050486,2.12921596264411e-05,1.88481642411081e-05
93758,8.7,0.00116283865068492,0.0435047690930221,0.0385111255749974,5.05890269904887e-05,4.47822252999873e-05
93969,8.7,0.00116283865068492,0.0359316895493199,0.0318073130188761,4.17827573923605e-05,3.69867729527826e-05
94012,8.7,0.00116283865068492,0.0202765825278396,0.0179491589598317,2.35783938671743e-05,2.08719757857798e-05
94486,8.7,0.00116283865068492,0.136585608661123,0.120907790951352,0.000158827024878479,0.000140596252487164
92956,8.7,0.00116283865068492,0,0,0,0
93991,8.7,0.00116283865068492,0.012312883946455,0.0108995641107392,1.43178973543358e-05,1.26744344235857e-05
93866,8.7,0.00116283865068492,0.0125846824615027,0.011140164554376,1.46339551728319e-05,1.29542139188185e-05
97269,8.8,0.000944786904281539,0.0297901086863048,0.0281261288255579,2.81453045639445e-05,2.65731981825226e-05
97785,8.8,0.000944786904281539,0.110933575398512,0.10473718191477,0.000104808589281643,9.89543178644281e-05
95386,8.8,0.000944786904281539,0,0,0,0
96267,8.8,0.000944786904281539,0,0,0,0
96911,8.8,0.000944786904281539,0.0412171103953651,0.0389148548937731,3.89413861338675e-05,3.67662452856532e-05
97192,8.8,0.000944786904281539,0.00816340032707473,0.0077074189849955,7.71267372342783e-06,7.28186852283466e-06
97080,8.8,0.000944786904281539,0.0102859383760896,0.00971139887081532,9.7180198759764e-06,9.17520247540084e-06
95700,8.8,0.000944786904281539,0,0,0,0
96804,8.8,0.000944786904281539,0,0,0,0
97145,8.8,0.000944786904281539,0.0363411942042614,0.0343112917319961,3.43346843701384e-05,3.24168590973733e-05
97341,8.8,0.000944786904281539,0.0281502046099226,0.0265778245276589,2.65959446683007e-05,2.51103805580248e-05
96778,8.8,0.000944786904281539,0,0,0,0
97007,8.8,0.000944786904281539,0.0224398555676767,0.021186437255717,2.12008816743101e-05,2.00166684675839e-05
