"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
80982,8.4,0.00277592964041344,0.015538702678305,0.0180457846412937,4.31343453382784e-05,5.00938284702847e-05
78156,8.4,0.00277592964041344,0,0,0,0
82089,8.4,0.00277592964041344,0,0,0,0
81215,8.4,0.00277592964041344,0,0,0,0
79824,8.4,0.00277592964041344,0.19639306875956,0.228079981788055,0.000545173340741417,0.00063313398183042
81173,8.4,0.00277592964041344,0,0,0,0
80407,8.4,0.00277592964041344,0.124049731332139,0.144064455236382,0.000344353326090207,0.000399912791420687
86433,8.5,0.00228455618594694,0,0,0,0
86691,8.5,0.00228455618594694,0,0,0,0
86310,8.5,0.00228455618594694,0,0,0,0
83732,8.5,0.00228455618594694,0,0,0,0
85872,8.5,0.00228455618594694,0.0550531897136872,0.0340648324547062,0.000125772105116514,7.78230237076449e-05
86451,8.5,0.00228455618594694,0,0,0,0
85938,8.5,0.00228455618594694,0.0734708890678505,0.0454610085157771,0.000167848374106979,0.000103858228224105
84825,8.5,0.00228455618594694,0.444489641524938,0.275033385806435,0.00101546156013513,0.000628329222886021
85609,8.5,0.00228455618594694,0.209445399818682,0.129596895117932,0.0004784897837739,0.000296071388421188
85335,8.5,0.00228455618594694,0.233423007978067,0.144433332549839,0.000533267976818633,0.000329966063333666
86949,8.5,0.00228455618594694,0,0,0,0
86180,8.5,0.00228455618594694,0.0103255289185956,0.00638904692802447,2.35892509641515e-05,1.45961366817236e-05
86522,8.5,0.00228455618594694,0,0,0,0
85412,8.5,0.00228455618594694,0.209990419538405,0.129934132715489,0.000479734911946056,0.00029684182666082
86816,8.5,0.00228455618594694,0,0,0,0
85421,8.5,0.00228455618594694,0.128243741421907,0.0793523788107739,0.000292980032774396,0.000181284967881758
86442,8.5,0.00228455618594694,0,0,0,0
86414,8.5,0.00228455618594694,0,0,0,0
86880,8.5,0.00228455618594694,0,0,0,0
86454,8.5,0.00228455618594694,0,0,0,0
86720,8.5,0.00228455618594694,0,0,0,0
85393,8.5,0.00228455618594694,0.122651398020269,0.0758920481378974,0.000280204010062246,0.000173379648037616
86520,8.5,0.00228455618594694,0,0,0,0
87048,8.5,0.00228455618594694,0,0,0,0
86304,8.5,0.00228455618594694,0,0,0,0
86559,8.5,0.00228455618594694,0,0,0,0
84301,8.5,0.00228455618594694,0,0,0,0
86387,8.5,0.00228455618594694,0,0,0,0
86570,8.5,0.00228455618594694,0,0,0,0
86331,8.5,0.00228455618594694,0,0,0,0
85764,8.5,0.00228455618594694,0.129036550286278,0.0798429389631258,0.000294791249169769,0.000182405680112393
86532,8.5,0.00228455618594694,0,0,0,0
86631,8.5,0.00228455618594694,0,0,0,0
86583,8.5,0.00228455618594694,0,0,0,0
86440,8.5,0.00228455618594694,0,0,0,0
89051,8.6,0.00188147816944605,0,0,0,0
90586,8.6,0.00188147816944605,0,0,0,0
90562,8.6,0.00188147816944605,0,0,0,0
90493,8.6,0.00188147816944605,0,0,0,0
90788,8.6,0.00188147816944605,0,0,0,0
90422,8.6,0.00188147816944605,0,0,0,0
91057,8.6,0.00188147816944605,0,0,0,0
90469,8.6,0.00188147816944605,0,0,0,0
90461,8.6,0.00188147816944605,0,0,0,0
91136,8.6,0.00188147816944605,0,0,0,0
90394,8.6,0.00188147816944605,0,0,0,0
89439,8.6,0.00188147816944605,0.327731788358709,0.3462453887321,0.000616620205230424,0.000651453140170807
90460,8.6,0.00188147816944605,0,0,0,0
90592,8.6,0.00188147816944605,0,0,0,0
90283,8.6,0.00188147816944605,0.0166102547551138,0.0175485696502799,3.1251831710684e-05,3.3017250702005e-05
90538,8.6,0.00188147816944605,0,0,0,0
90505,8.6,0.00188147816944605,0,0,0,0
90528,8.6,0.00188147816944605,0,0,0,0
90370,8.6,0.00188147816944605,0,0,0,0
90903,8.6,0.00188147816944605,0,0,0,0
90872,8.6,0.00188147816944605,0,0,0,0
88815,8.6,0.00188147816944605,0,0,0,0
90703,8.6,0.00188147816944605,0,0,0,0
89719,8.6,0.00188147816944605,0.0744285293546234,0.0786330041654175,0.000140035653164698,0.000147946280735193
89950,8.6,0.00188147816944605,0.107839084922193,0.113930925243451,0.000202896884094144,0.000214358548670342
90559,8.6,0.00188147816944605,0,0,0,0
90407,8.6,0.00188147816944605,0,0,0,0
90179,8.6,0.00188147816944605,0.0678869790934783,0.0717219210983038,0.00012772786915402,0.00013494322881719
90543,8.6,0.00188147816944605,0,0,0,0
90473,8.6,0.00188147816944605,0,0,0,0
88811,8.6,0.00188147816944605,0,0,0,0
90983,8.6,0.00188147816944605,0,0,0,0
90508,8.6,0.00188147816944605,0,0,0,0
90345,8.6,0.00188147816944605,0,0,0,0
89493,8.6,0.00188147816944605,0.273201647522094,0.288634834973657,0.000514022935669513,0.000543060140944598
90385,8.6,0.00188147816944605,0,0,0,0
90391,8.6,0.00188147816944605,0,0,0,0
88323,8.6,0.00188147816944605,0,0,0,0
90589,8.6,0.00188147816944605,0,0,0,0
90151,8.6,0.00188147816944605,0.07883212195476,0.0832853561367901,0.000148320916508989,0.00015669957940591
93820,8.7,0.00155058014783827,0,0,0,0
94082,8.7,0.00155058014783827,0,0,0,0
93968,8.7,0.00155058014783827,0,0,0,0
94275,8.7,0.00155058014783827,0,0,0,0
93922,8.7,0.00155058014783827,0,0,0,0
93954,8.7,0.00155058014783827,0,0,0,0
93888,8.7,0.00155058014783827,0,0,0,0
93953,8.7,0.00155058014783827,0,0,0,0
93744,8.7,0.00155058014783827,0.00141260206467032,0.00368069858280428,2.19035271827315e-06,5.70721815267278e-06
93996,8.7,0.00155058014783827,0,0,0,0
93770,8.7,0.00155058014783827,0,0,0,0
93822,8.7,0.00155058014783827,0,0,0,0
93949,8.7,0.00155058014783827,0,0,0,0
93136,8.7,0.00155058014783827,0.135434275150656,0.352889718256559,0.000210001698385473,0.000547183791504862
93049,8.7,0.00155058014783827,0.147869748444851,0.385291786804525,0.000229283896404425,0.000597425795744232
93935,8.7,0.00155058014783827,0,0,0,0
94081,8.7,0.00155058014783827,0,0,0,0
94351,8.7,0.00155058014783827,0,0,0,0
93805,8.7,0.00155058014783827,0,0,0,0
93744,8.7,0.00155058014783827,0.00141260206467032,0.00368069858280428,2.19035271827315e-06,5.70721815267278e-06
93958,8.7,0.00155058014783827,0,0,0,0
93806,8.7,0.00155058014783827,0,0,0,0
93704,8.7,0.00155058014783827,0.00395861425467309,0.0103146287560075,6.1381486762457e-06,1.5993658581387e-05
93826,8.7,0.00155058014783827,0,0,0,0
94137,8.7,0.00155058014783827,0,0,0,0
93879,8.7,0.00155058014783827,0,0,0,0
94001,8.7,0.00155058014783827,0,0,0,0
91765,8.7,0.00155058014783827,0,0,0,0
94610,8.7,0.00155058014783827,0,0,0,0
93994,8.7,0.00155058014783827,0,0,0,0
93757,8.7,0.00155058014783827,0,0,0,0
93786,8.7,0.00155058014783827,0,0,0,0
93818,8.7,0.00155058014783827,0,0,0,0
93923,8.7,0.00155058014783827,0,0,0,0
93970,8.7,0.00155058014783827,0,0,0,0
93758,8.7,0.00155058014783827,0,0,0,0
93969,8.7,0.00155058014783827,0,0,0,0
94012,8.7,0.00155058014783827,0,0,0,0
94486,8.7,0.00155058014783827,0,0,0,0
92956,8.7,0.00155058014783827,0.0936985596752644,0.2441424690173,0.000145287126513505,0.000378562465702446
93991,8.7,0.00155058014783827,0,0,0,0
93866,8.7,0.00155058014783827,0,0,0,0
97269,8.8,0.00127873543254473,0,0,0,0
97785,8.8,0.00127873543254473,0,0,0,0
95386,8.8,0.00127873543254473,0,0,0,0
96267,8.8,0.00127873543254473,0.406266235996686,0.414053909999989,0.000519507031015542,0.000529465405700672
96911,8.8,0.00127873543254473,0.0528156330447404,0.0538280502627783,6.75372213665899e-05,6.88318351358133e-05
97192,8.8,0.00127873543254473,0,0,0,0
97080,8.8,0.00127873543254473,0.0015648131868844,0.00159480892341325,2.00098206738232e-06,2.03933867850704e-06
95700,8.8,0.00127873543254473,0,0,0,0
96804,8.8,0.00127873543254473,0.108203472882405,0.110277613675243,0.000138363614699125,0.000141015892023012
97145,8.8,0.00127873543254473,0,0,0,0
97341,8.8,0.00127873543254473,0,0,0,0
96778,8.8,0.00127873543254473,0.106391601781846,0.108431011011445,0.000136046710923635,0.000138654575766982
97007,8.8,0.00127873543254473,0.00834863774987603,0.00850867189351633,1.0675698904247e-05,1.08803402341368e-05
97432,8.8,0.00127873543254473,0,0,0,0
97402,8.8,0.00127873543254473,0,0,0,0
97210,8.8,0.00127873543254473,0,0,0,0
97469,8.8,0.00127873543254473,0,0,0,0
96260,8.8,0.00127873543254473,0.144672017256617,0.147445219674068,0.000184997234563759,0.000188543426756572
97515,8.8,0.00127873543254473,0,0,0,0
97315,8.8,0.00127873543254473,0,0,0,0
97370,8.8,0.00127873543254473,0,0,0,0
97098,8.8,0.00127873543254473,0.00121045933187212,0.00123366249727362,1.5478572373193e-06,1.57752794706539e-06
97138,8.8,0.00127873543254473,0,0,0,0
97082,8.8,0.00127873543254473,0.00142432027791588,0.00145162292090685,1.821328806663e-06,1.85624166365766e-06
97315,8.8,0.00127873543254473,0,0,0,0
97795,8.8,0.00127873543254473,0,0,0,0
97168,8.8,0.00127873543254473,0,0,0,0
97050,8.8,0.00127873543254473,0.00528340960667686,0.00538468672005,6.75608306870491e-06,6.88558970208099e-06
96515,8.8,0.00127873543254473,0.135355291452238,0.137949902549727,0.000173083607162396,0.000176401428306429
95304,8.8,0.00127873543254473,0,0,0,0
97224,8.8,0.00127873543254473,0,0,0,0
97126,8.8,0.00127873543254473,0,0,0,0
97308,8.8,0.00127873543254473,0,0,0,0
97286,8.8,0.00127873543254473,0,0,0,0
97333,8.8,0.00127873543254473,0,0,0,0
97192,8.8,0.00127873543254473,0,0,0,0
97280,8.8,0.00127873543254473,0,0,0,0
97430,8.8,0.00127873543254473,0,0,0,0
97116,8.8,0.00127873543254473,0,0,0,0
97339,8.8,0.00127873543254473,0,0,0,0
97046,8.8,0.00127873543254473,0.00965574983623977,0.00984083987158962,1.23471494433878e-05,1.25838306298006e-05
97182,8.8,0.00127873543254473,0,0,0,0
100656,8.9,0.00105524277510402,0,0,0,0
99134,8.9,0.00105524277510402,0,0,0,0
100832,8.9,0.00105524277510402,0,0,0,0
100373,8.9,0.00105524277510402,0.0026326286076923,0.00219915785067347,2.77806231779946e-06,2.32064543323647e-06
98453,8.9,0.00105524277510402,0,0,0,0
100383,8.9,0.00105524277510402,0.00331366802843376,0.00276806194309483,3.49672424609792e-06,2.92097736649122e-06
100386,8.9,0.00105524277510402,0.00762625048505663,0.00637056384497622,8.04754572548956e-06,6.72249147075006e-06
100499,8.9,0.00105524277510402,0,0,0,0
100565,8.9,0.00105524277510402,0,0,0,0
99759,8.9,0.00105524277510402,0.183748088460254,0.153493375443423,0.000193898842786858,0.000161972775463002
100604,8.9,0.00105524277510402,0,0,0,0
99075,8.9,0.00105524277510402,0,0,0,0
100423,8.9,0.00105524277510402,0.000766878855305533,0.000640609788343439,8.09243371441207e-07,6.75998850810331e-07
100605,8.9,0.00105524277510402,0,0,0,0
100551,8.9,0.00105524277510402,0,0,0,0
100820,8.9,0.00105524277510402,0,0,0,0
100457,8.9,0.00105524277510402,0,0,0,0
100670,8.9,0.00105524277510402,0,0,0,0
100407,8.9,0.00105524277510402,0.00272535575422063,0.00227661717465958,2.8759119692295e-06,2.40238382523725e-06
100819,8.9,0.00105524277510402,0,0,0,0
100569,8.9,0.00105524277510402,0,0,0,0
99551,8.9,0.00105524277510402,0.0819702670074337,0.0684735992325233,8.64985320329421e-05,7.22562708754886e-05
100619,8.9,0.00105524277510402,0,0,0,0
100519,8.9,0.00105524277510402,0,0,0,0
99988,8.9,0.00105524277510402,0.15197804455242,0.126954371319557,0.000160373733488379,0.000133967683102836
99760,8.9,0.00105524277510402,0.20924442775183,0.174791660569046,0.000220803670615894,0.000184447636963921
100684,8.9,0.00105524277510402,0,0,0,0
99998,8.9,0.00105524277510402,0.154221970548311,0.128828827692087,0.00016274162018341,0.000135945689647196
100454,8.9,0.00105524277510402,0,0,0,0
99797,8.9,0.00105524277510402,0.178075118849468,0.148754478502268,0.000187912482591692,0.000156972088703885
100568,8.9,0.00105524277510402,0,0,0,0
100758,8.9,0.00105524277510402,0,0,0,0
100349,8.9,0.00105524277510402,0.00989934671178745,0.00826938747613521,1.04462140958635e-05,8.72621138872737e-06
100520,8.9,0.00105524277510402,0,0,0,0
100446,8.9,0.00105524277510402,0,0,0,0
101211,8.9,0.00105524277510402,0,0,0,0
100565,8.9,0.00105524277510402,0,0,0,0
100412,8.9,0.00105524277510402,0.00175166256727858,0.00146324569873085,1.84842926854089e-06,1.54407945178777e-06
100233,8.9,0.00105524277510402,0.0431692471497283,0.0360612919344544,4.55540361614308e-05,3.805341777475e-05
100564,8.9,0.00105524277510402,0,0,0,0
100511,8.9,0.00105524277510402,0,0,0,0
99856,8.9,0.00105524277510402,0.165984658790469,0.138654751530027,0.000175154111966749,0.000146314424785904
102794,9,0.000886540813566182,0,0,0,0
102487,9,0.000886540813566182,0.123574654717232,0.0694800702655865,0.000109553974929175,6.15969180198886e-05
102614,9,0.000886540813566182,0.0403093351448826,0.0226639956602279,3.57358707736561e-05,2.00925571512789e-05
102229,9,0.000886540813566182,0.176533242434545,0.0992561307707511,0.000156503924369398,8.7994610924933e-05
102336,9,0.000886540813566182,0.139903901652619,0.0786612185119721,0.000124030518792196,6.97363806557109e-05
102896,9,0.000886540813566182,0,0,0,0
102785,9,0.000886540813566182,0,0,0,0
102683,9,0.000886540813566182,0.00251559804938672,0.00141439949503649,2.23018034130881e-06,1.25392287903725e-06
102255,9,0.000886540813566182,0.0867512599783305,0.0487760508230013,7.69085325990805e-05,4.32419597791691e-05
102594,9,0.000886540813566182,0.0349636423098522,0.0196583703186395,3.09966958986134e-05,1.7427947615672e-05
102495,9,0.000886540813566182,0.0756717650140946,0.0425465849961794,6.70861081195844e-05,3.77192840769756e-05
102716,9,0.000886540813566182,0.00371438367091214,0.00208841885125118,3.29295272150739e-06,1.85146854745517e-06
102798,9,0.000886540813566182,0,0,0,0
102817,9,0.000886540813566182,0,0,0,0
102693,9,0.000886540813566182,0.00292564773970185,0.00164495066558735,2.59370612736334e-06,1.45831590134605e-06
102256,9,0.000886540813566182,0.240281663600455,0.13509879439836,0.000213019501533383,0.000119770595097732
102818,9,0.000886540813566182,0,0,0,0
102701,9,0.000886540813566182,0.00243366450921923,0.00136833221577949,2.15754291395036e-06,1.21308235580597e-06
101900,9,0.000886540813566182,0,0,0,0
102245,9,0.000886540813566182,0.175398987239854,0.0986183937622474,0.000155498360846305,8.74292310385729e-05
102876,9,0.000886540813566182,0,0,0,0
101743,9,0.000886540813566182,0,0,0,0
102802,9,0.000886540813566182,0,0,0,0
102928,9,0.000886540813566182,0,0,0,0
102510,9,0.000886540813566182,0.0975690798988736,0.0548583893892687,8.64989714724512e-05,4.86342011600927e-05
102797,9,0.000886540813566182,0,0,0,0
103061,9,0.000886540813566182,0,0,0,0
102736,9,0.000886540813566182,0,0,0,0
102581,9,0.000886540813566182,0.079915118326818,0.0449324179730497,7.0848014017695e-05,3.98344223853232e-05
102348,9,0.000886540813566182,0.241724616948764,0.135910097494936,0.000214298738568731,0.00012048984840502
102806,9,0.000886540813566182,0,0,0,0
102538,9,0.000886540813566182,0.0592705535110845,0.0333249745431503,5.25457647302348e-05,2.95439500435568e-05
102972,9,0.000886540813566182,0,0,0,0
102636,9,0.000886540813566182,0.0269423008141833,0.0151483567400572,2.38854492831509e-05,1.34296365085211e-05
102008,9,0.000886540813566182,0,0,0,0
102728,9,0.000886540813566182,0.00186416464098646,0.00104812989798546,1.65265803744144e-06,9.29209932483068e-07
102740,9,0.000886540813566182,0,0,0,0
102797,9,0.000886540813566182,0,0,0,0
102552,9,0.000886540813566182,0.0111404886874885,0.00626375965662914,9.87649790453094e-06,5.55307858197103e-06
102215,9,0.000886540813566182,0.0588353066501423,0.0330802562184231,5.21599006240329e-05,2.93269972608586e-05
102792,9,0.000886540813566182,0,0,0,0
102467,9,0.000886540813566182,0.0738848973311897,0.0415419154508942,6.55019769902468e-05,3.68286035209333e-05
102683,9,0.000886540813566182,0.00251559804938672,0.00141439949503649,2.23018034130881e-06,1.25392287903725e-06
102150,9,0.000886540813566182,0.0199227333616282,0.0112015924059502,1.766231624288e-05,9.9306688448079e-06
102757,9,0.000886540813566182,0,0,0,0
103126,9,0.000886540813566182,0,0,0,0
103024,9,0.000886540813566182,0,0,0,0
104484,9.1,0.000775598132154613,0,0,0,0
104353,9.1,0.000775598132154613,0.000989987612125634,0.000678399953767819,7.67832542820847e-07,5.26165736996096e-07
104310,9.1,0.000775598132154613,0.00266439642265878,0.00182580709880789,2.06650088873358e-06,1.41609257551003e-06
104274,9.1,0.000775598132154613,0.0149203926974214,0.0102243640144094,1.15722287071334e-05,7.92999763204474e-06
104575,9.1,0.000775598132154613,0,0,0,0
104394,9.1,0.000775598132154613,0,0,0,0
103865,9.1,0.000775598132154613,0.141497211244812,0.0969625280064355,0.000109744972746563,7.52039556107807e-05
104271,9.1,0.000775598132154613,0.013613186609239,0.00932858659363555,1.0558362106798e-05,7.23523433766629e-06
104545,9.1,0.000775598132154613,0,0,0,0
103756,9.1,0.000775598132154613,0.0704573953077477,0.048281708916284,5.46466241971682e-05,3.74472032527026e-05
104361,9.1,0.000775598132154613,0,0,0,0
104695,9.1,0.000775598132154613,0,0,0,0
104577,9.1,0.000775598132154613,0,0,0,0
104397,9.1,0.000775598132154613,0,0,0,0
104137,9.1,0.000775598132154613,0.0224824300262546,0.0154063336789145,1.74373307346598e-05,1.19491236247168e-05
103365,9.1,0.000775598132154613,0,0,0,0
104354,9.1,0.000775598132154613,0.000445015103860365,0.000304951518773692,3.4515288333469e-07,2.36519828358587e-07
104280,9.1,0.000775598132154613,0.0327794613285662,0.0224624881942576,2.54236889794703e-05,1.74218638870112e-05
104516,9.1,0.000775598132154613,0,0,0,0
104365,9.1,0.000775598132154613,0,0,0,0
104262,9.1,0.000775598132154613,0.0104531455600613,0.00716313353603249,8.10744017152381e-06,5.55571299092086e-06
104341,9.1,0.000775598132154613,0.00273393271430048,0.00187345761125585,2.12043310664784e-06,1.45305022396088e-06
103364,9.1,0.000775598132154613,0,0,0,0
104407,9.1,0.000775598132154613,0,0,0,0
104025,9.1,0.000775598132154613,0.0790951230019734,0.0542008072935252,6.13460296628699e-05,4.20380448981303e-05
