"inds","mw","rate_with_this_mw","importance_sampling_scenario_weights_basic","importance_sampling_scenario_weights_self_normalised","importance_sampling_scenario_rates_basic","importance_sampling_scenario_rates_self_normalised"
90703,8.6,0.000807412136098791,0,0,0,0
89719,8.6,0.000807412136098791,0,0,0,0
89950,8.6,0.000807412136098791,0,0,0,0
90559,8.6,0.000807412136098791,0,0,0,0
90407,8.6,0.000807412136098791,0,0,0,0
90179,8.6,0.000807412136098791,0,0,0,0
90543,8.6,0.000807412136098791,0,0,0,0
90473,8.6,0.000807412136098791,0,0,0,0
88811,8.6,0.000807412136098791,0.17330140226629,0.166179167227393,0.000139925655392741,0.000134175076386188
90983,8.6,0.000807412136098791,0,0,0,0
90508,8.6,0.000807412136098791,0,0,0,0
90345,8.6,0.000807412136098791,0,0,0,0
89493,8.6,0.000807412136098791,0,0,0,0
90385,8.6,0.000807412136098791,0,0,0,0
90391,8.6,0.000807412136098791,0,0,0,0
88323,8.6,0.000807412136098791,0.353530049603596,0.339000887844589,0.000285444452525551,0.000273713430993987
90589,8.6,0.000807412136098791,0,0,0,0
90151,8.6,0.000807412136098791,0,0,0,0
93820,8.7,0.000648687634369842,0,0,0,0
94082,8.7,0.000648687634369842,0,0,0,0
93968,8.7,0.000648687634369842,0,0,0,0
94275,8.7,0.000648687634369842,0,0,0,0
93922,8.7,0.000648687634369842,0,0,0,0
93954,8.7,0.000648687634369842,0,0,0,0
93888,8.7,0.000648687634369842,0,0,0,0
93953,8.7,0.000648687634369842,0,0,0,0
93744,8.7,0.000648687634369842,0,0,0,0
93996,8.7,0.000648687634369842,0,0,0,0
93770,8.7,0.000648687634369842,0,0,0,0
93822,8.7,0.000648687634369842,0,0,0,0
93949,8.7,0.000648687634369842,0,0,0,0
93136,8.7,0.000648687634369842,0,0,0,0
93049,8.7,0.000648687634369842,0,0,0,0
93935,8.7,0.000648687634369842,0,0,0,0
94081,8.7,0.000648687634369842,0,0,0,0
94351,8.7,0.000648687634369842,0,0,0,0
93805,8.7,0.000648687634369842,0,0,0,0
93744,8.7,0.000648687634369842,0,0,0,0
93958,8.7,0.000648687634369842,0,0,0,0
93806,8.7,0.000648687634369842,0,0,0,0
93704,8.7,0.000648687634369842,0,0,0,0
93826,8.7,0.000648687634369842,0,0,0,0
94137,8.7,0.000648687634369842,0,0,0,0
93879,8.7,0.000648687634369842,0,0,0,0
94001,8.7,0.000648687634369842,0,0,0,0
91765,8.7,0.000648687634369842,0.333068259974279,1,0.000216057261646394,0.000648687634369842
94610,8.7,0.000648687634369842,0,0,0,0
93994,8.7,0.000648687634369842,0,0,0,0
93757,8.7,0.000648687634369842,0,0,0,0
93786,8.7,0.000648687634369842,0,0,0,0
93818,8.7,0.000648687634369842,0,0,0,0
93923,8.7,0.000648687634369842,0,0,0,0
93970,8.7,0.000648687634369842,0,0,0,0
93758,8.7,0.000648687634369842,0,0,0,0
93969,8.7,0.000648687634369842,0,0,0,0
94012,8.7,0.000648687634369842,0,0,0,0
94486,8.7,0.000648687634369842,0,0,0,0
92956,8.7,0.000648687634369842,0,0,0,0
93991,8.7,0.000648687634369842,0,0,0,0
93866,8.7,0.000648687634369842,0,0,0,0
97269,8.8,0.000515780735895791,0,0,0,0
97785,8.8,0.000515780735895791,0,0,0,0
95386,8.8,0.000515780735895791,0.147981766002285,0.234912867827022,7.63261441678173e-05,0.000121163531839212
96267,8.8,0.000515780735895791,0.0192775071701067,0.0306019762854824,9.94296683443399e-06,1.57839098483916e-05
96911,8.8,0.000515780735895791,0,0,0,0
97192,8.8,0.000515780735895791,0,0,0,0
97080,8.8,0.000515780735895791,0,0,0,0
95700,8.8,0.000515780735895791,0.303393916241131,0.481621059613349,0.000156484737385156,0.000248410864550284
96804,8.8,0.000515780735895791,0,0,0,0
97145,8.8,0.000515780735895791,0,0,0,0
97341,8.8,0.000515780735895791,0,0,0,0
96778,8.8,0.000515780735895791,0,0,0,0
97007,8.8,0.000515780735895791,0,0,0,0
97432,8.8,0.000515780735895791,0,0,0,0
97402,8.8,0.000515780735895791,0,0,0,0
97210,8.8,0.000515780735895791,0,0,0,0
97469,8.8,0.000515780735895791,0,0,0,0
96260,8.8,0.000515780735895791,0.00686474927737038,0.010897409750034,3.54070543402219e-06,5.6206740202305e-06
97515,8.8,0.000515780735895791,0,0,0,0
